"model","min_tstat","max_tstat","pval_one_neg","mean_dydx","pval_one_pos","n_defiers_true","pct_defiers_true","n_defiers_estimated","pct_defiers_estimated","estimate","pval_defier"
"Saturated First Stage",-0.500625154022346,1.23890184916641,0.308373115148268,0.211341647686404,0.107690924399642,1000,0.5,377,0.1885,0.210030132149779,0.308373115148268
"Forest",-3.92132419850431,2.36633570919733,4.40318428714769e-05,-0.251502144607877,0.00898257291041852,1000,0.5,263,0.1315,-0.279564987175331,0.00898257291041852
"Saturated First Stage",-2.06700851659164,1.02720791464614,0.0194964210071335,-0.27805273615899,0.152161286031862,1000,0.5,459,0.2295,-0.279564987175331,0.152161286031862
"Forest",-2.6873065998459,3.48421179782186,0.00360154008470479,0.145973894441361,0.00024679436287643,1000,0.5,455,0.2275,0.151324995218005,0.00360154008470479
"Saturated First Stage",-3.4102382441148,3.80649271925017,0.000337634073168128,0.153407215437358,7.04757200117399e-05,1000,0.5,436,0.218,0.151324995218005,0.000337634073168128
"Forest",-3.2222967683552,4.58039491576299,0.000635836725099343,0.0517283386999626,2.32049379320985e-06,1000,0.5,412,0.206,0.0506681474802013,0.000635836725099343
"Saturated First Stage",-1.35957879067239,1.47156348604392,0.0871364126457964,0.050261669438347,0.0705693959476524,1000,0.5,449,0.2245,0.0506681474802013,0.0871364126457964
"Forest",-3.35934839446584,2.37374146434679,0.000390632525686579,-0.267046613225983,0.0088044376296049,1000,0.5,308,0.154,-0.283290058637767,0.0088044376296049
"Saturated First Stage",-2.06555435189221,1.38549692878888,0.0195651846406422,-0.281533885369995,0.0829502854804025,1000,0.5,324,0.162,-0.283290058637767,0.0829502854804025
"Forest",-3.09694649952462,5.33855015166171,0.000977625792507861,0.369440861672323,4.68463956119046e-08,1000,0.5,299,0.1495,0.363280896442459,0.000977625792507861
"Saturated First Stage",-0.912023088232285,1.72339630815719,0.180989294581069,0.364429080242371,0.0424084410417156,1000,0.5,196,0.098,0.363280896442459,0.180989294581069
"Forest",-4.01070197390266,2.19680030083286,3.02692436840554e-05,-0.21215966635764,0.0140173557937435,1000,0.5,355,0.1775,-0.149422226708237,0.0140173557937435
"Saturated First Stage",-1.34322906573583,0.977340113070571,0.0897528213405776,-0.14969406553704,0.164200400260644,1000,0.5,352,0.176,-0.149422226708237,0.164200400260644
"Forest",-2.60983267082796,2.55634228426011,0.00452932600094307,0.00927139345630065,0.00528895053789453,1000,0.5,477,0.2385,-0.02501264197436,0.00528895053789453
"Saturated First Stage",-1.04319851396723,0.997518993464282,0.148555513832088,-0.0222487884584703,0.159256329592181,1000,0.5,473,0.2365,-0.02501264197436,0.159256329592181
"Forest",-2.31233670495658,2.27738422776272,0.0103795677260777,0.0661477504965921,0.0113816455611208,1000,0.5,472,0.236,0.017110750429845,0.0103795677260777
"Saturated First Stage",-0.344333817639406,0.381645034251699,0.365334190992007,0.016831345021633,0.351362337801895,1000,0.5,431,0.2155,0.017110750429845,0.365334190992007
"Forest",-2.34822713955106,2.61039744672371,0.0094315071580265,-0.155107260319156,0.00452185416875578,1000,0.5,417,0.2085,-0.132895157624433,0.00452185416875578
"Saturated First Stage",-2.12007965449927,1.82355676365489,0.017123784830691,-0.131670329048123,0.0341095540599562,1000,0.5,438,0.219,-0.132895157624433,0.0341095540599562
"Forest",-1.92424841095058,5.33029459525229,0.0271617268254778,0.279394116074759,4.90267892762327e-08,1000,0.5,360,0.18,0.28256617951846,0.0271617268254778
"Saturated First Stage",-1.0011654427145,1.64757859074244,0.15849573409631,0.282025293993043,0.0497195883571346,1000,0.5,278,0.139,0.28256617951846,0.15849573409631
"Forest",-3.36636504023381,2.26845746715419,0.000380829211259889,-0.108445336096939,0.0116506692838913,1000,0.5,429,0.2145,-0.109382846184306,0.0116506692838913
"Saturated First Stage",-2.15244229624798,1.71852755647489,0.0158018368613687,-0.108163492726726,0.0428502162937846,1000,0.5,498,0.249,-0.109382846184306,0.0428502162937846
"Forest",-2.76702420430759,5.46995405944718,0.00282852774428911,0.054048651560678,2.25076123242604e-08,1000,0.5,503,0.2515,0.0650716733567756,0.00282852774428911
"Saturated First Stage",-2.1844078538112,2.39825599396045,0.0145831336224516,0.0647051103785057,0.00823667395207202,1000,0.5,478,0.239,0.0650716733567756,0.0145831336224516
"Forest",-1.98709656650832,4.02860216312685,0.0234558483349567,0.272168648977987,2.80547384523671e-05,1000,0.5,305,0.1525,0.164706531718316,0.0234558483349567
"Saturated First Stage",-1.15754960163859,1.81256197071367,0.123663540770176,0.166612589027874,0.0349497038671721,1000,0.5,481,0.2405,0.164706531718316,0.123663540770176
"Forest",-1.68246337481231,2.95399208599508,0.0462395106070385,0.140693108138352,0.00156846025001013,1000,0.5,316,0.158,0.202666008829965,0.0462395106070385
"Saturated First Stage",-1.02424704141235,1.39574249122521,0.152984403841478,0.202437921430861,0.0813960268902995,1000,0.5,296,0.148,0.202666008829965,0.152984403841478
"Forest",-3.50597403030707,1.7848247637005,0.000227469802905316,-0.528457246501254,0.0371448726299243,1000,0.5,145,0.0725,-0.527216814755329,0.0371448726299243
"Saturated First Stage",-2.2466367188216,0.891844302697751,0.0124414844917076,-0.526263989824208,0.186238195878694,1000,0.5,193,0.0965,-0.527216814755329,0.186238195878694
"Forest",-1.74600446744515,2.99943981171246,0.0404050877776733,0.236746633399773,0.00135238278838537,1000,0.5,296,0.148,0.166007950630429,0.0404050877776733
"Saturated First Stage",-0.8331355119124,1.2777532872857,0.202484627568276,0.165546410134517,0.100668214905806,1000,0.5,376,0.188,0.166007950630429,0.202484627568276
"Forest",-1.3834270277029,3.62973139215676,0.0832669839896582,0.261875160352634,0.000141858150975773,1000,0.5,297,0.1485,0.324891379947907,0.0832669839896582
"Saturated First Stage",-1.82129383496468,2.47237636780021,0.0344319499586102,0.325539868155373,0.0067109064478627,1000,0.5,333,0.1665,0.324891379947907,0.0344319499586102
"Forest",-1.68225808539779,4.65433757086629,0.0462594025230492,0.415632486020504,1.6251196872458e-06,1000,0.5,356,0.178,0.413301370401473,0.0462594025230492
"Saturated First Stage",-1.7635702943509,2.64323322072825,0.0390563886045915,0.412502945472184,0.00410592250743748,1000,0.5,286,0.143,0.413301370401473,0.0390563886045915
"Forest",-2.25262900655491,3.71269168613502,0.0121412753080574,0.279299257954269,0.000102533319773217,1000,0.5,282,0.141,0.29591805234511,0.0121412753080574
"Saturated First Stage",-0.56483755029037,1.26282111602598,0.286156112022198,0.29684824677938,0.103326737121732,1000,0.5,170,0.085,0.29591805234511,0.286156112022198
"Forest",-1.7876704936682,4.76451593860016,0.0369145924356854,0.421244429473002,9.4653777022932e-07,1000,0.5,264,0.132,0.470984675816467,0.0369145924356854
"Saturated First Stage",-1.03359538422485,2.29041649643044,0.150788887512887,0.4735846580253,0.0109985920722468,1000,0.5,224,0.112,0.470984675816467,0.150788887512887
"Forest",-2.85630652381259,3.93623991160631,0.00214300566547332,0.221705317905162,4.13841157947238e-05,1000,0.5,391,0.1955,0.219772520494733,0.00214300566547332
"Saturated First Stage",-2.27064122690011,2.78020526272268,0.0116914207277996,0.217644795002136,0.00271622742760346,1000,0.5,393,0.1965,0.219772520494733,0.0116914207277996
"Forest",-4.07493061142135,3.21667915552919,2.30140346294089e-05,0.163489182877136,0.00064841768435696,1000,0.5,418,0.209,0.141260378652646,2.30140346294089e-05
"Saturated First Stage",-1.22412874833549,1.66064098567135,0.110597447152278,0.14170547034029,0.0483927861396354,1000,0.5,441,0.2205,0.141260378652646,0.110597447152278
"Forest",-3.92853146981559,3.95081068970722,4.27330840023505e-05,-0.110489458104716,3.89434580036746e-05,1000,0.5,506,0.253,-0.0601684330443039,3.89434580036746e-05
"Saturated First Stage",-1.30230361157492,1.0811249365587,0.096557752204229,-0.0599664064925651,0.139820771171869,1000,0.5,508,0.254,-0.0601684330443039,0.139820771171869
"Forest",-2.33928476413887,3.22439245204686,0.00966035034493645,0.179542256167928,0.000631201322431877,1000,0.5,330,0.165,0.0923887091029355,0.00966035034493645
"Saturated First Stage",-2.17239915319236,2.46892640171864,0.0150311253288203,0.0909690919673487,0.00677595438835688,1000,0.5,454,0.227,0.0923887091029355,0.0150311253288203
"Forest",-1.76957205694495,3.39377747381186,0.0383992286054154,0.445398722414687,0.000344678415729383,1000,0.5,275,0.1375,0.352318929992561,0.0383992286054154
"Saturated First Stage",-2.45953651855183,3.22458015421251,0.00704086077997694,0.351538711046195,0.000630787673641489,1000,0.5,365,0.1825,0.352318929992561,0.00704086077997694
"Forest",-2.83671575677728,2.38639035084443,0.00227900851975068,-0.0775485535972971,0.00850734018911732,1000,0.5,484,0.242,-0.120025084177516,0.00850734018911732
"Saturated First Stage",-1.56171459291071,1.24958386506874,0.0593374135831465,-0.119001674178977,0.105725800100825,1000,0.5,407,0.2035,-0.120025084177516,0.105725800100825
"Forest",-2.88072667893264,2.38949521260114,0.0019837976824429,0.116398642104436,0.008435771873139,1000,0.5,391,0.1955,0.062817312960331,0.0019837976824429
"Saturated First Stage",-1.03563653081066,1.17188224585212,0.150312319876939,0.0630479049926991,0.12062216801065,1000,0.5,450,0.225,0.062817312960331,0.150312319876939
"Forest",-3.43355196101217,1.32008590461003,0.000297864004354365,-0.398000391364333,0.0934031691450615,1000,0.5,231,0.1155,-0.413479890156821,0.0934031691450615
"Saturated First Stage",-2.19393831114281,1.31621242395096,0.0142358303066265,-0.417094518383868,0.0940513774449441,1000,0.5,225,0.1125,-0.413479890156821,0.0940513774449441
"Forest",-3.72347700278581,3.37509756329756,9.82488836762042e-05,0.0898572536848218,0.000368947631835087,1000,0.5,422,0.211,0.0905779444065256,9.82488836762042e-05
"Saturated First Stage",-0.816234374548449,1.01142419837238,0.207281225124868,0.0912408934215451,0.155906722110483,1000,0.5,381,0.1905,0.0905779444065256,0.207281225124868
"Forest",-2.23137283918716,5.18297455136998,0.0128282212213144,0.259918136003126,1.0918742226482e-07,1000,0.5,331,0.1655,0.265026860584237,0.0128282212213144
"Saturated First Stage",-2.59066454084646,3.21494327557324,0.00485995912507145,0.264216376800043,0.000652351506448498,1000,0.5,405,0.2025,0.265026860584237,0.00485995912507145
"Forest",-0.725345570244349,5.23501458810199,0.234120027876725,0.656063530664992,8.24859167254765e-08,1000,0.5,50,0.025,0.606556431178792,0.234120027876725
"Saturated First Stage",-1.46279083343699,3.05234122508865,0.0719210032271579,0.601350156469034,0.00113531909879305,1000,0.5,260,0.13,0.606556431178792,0.0719210032271579
"Forest",-2.66341751804366,3.02997187519975,0.00386756862799596,0.284096978144362,0.00122288256400976,1000,0.5,261,0.1305,0.171745126603228,0.00386756862799596
"Saturated First Stage",-1.25557905870087,1.60024671691501,0.104782442956031,0.168214289934257,0.0547719310543159,1000,0.5,351,0.1755,0.171745126603228,0.104782442956031
"Forest",-2.58148400888346,1.69827766217565,0.00491882744491421,-0.292855268113758,0.0447276843361206,1000,0.5,200,0.1,-0.189755577245732,0.0447276843361206
"Saturated First Stage",-1.51884364277179,0.985751838910599,0.0645605646438928,-0.189178692742364,0.16212745220976,1000,0.5,355,0.1775,-0.189755577245732,0.16212745220976
"Forest",-1.25001841523531,6.41666290648775,0.105646410179681,0.7128994722036,6.96469418784069e-11,1000,0.5,87,0.0435,0.711042941686844,0.105646410179681
"Saturated First Stage",-1.08311447872165,3.20974954506072,0.139510668068019,0.710893450309128,0.000664253366772045,1000,0.5,194,0.097,0.711042941686844,0.139510668068019
"Forest",-4.26150275156217,1.67906179810882,1.01528426800609e-05,-0.45346386228704,0.0465700002264451,1000,0.5,293,0.1465,-0.373275331871744,0.0465700002264451
"Saturated First Stage",-2.66975832916798,1.83734246559435,0.00385744559968645,-0.373764761505643,0.0330796772971433,1000,0.5,315,0.1575,-0.373275331871744,0.0330796772971433
"Forest",-2.48342364174662,1.8504000721022,0.00650631145880486,-0.134334895659503,0.0321279543174267,1000,0.5,359,0.1795,-0.123814826008735,0.0321279543174267
"Saturated First Stage",-1.07948270628959,0.836583728668374,0.140317759189452,-0.12379921215058,0.201413297417185,1000,0.5,366,0.183,-0.123814826008735,0.201413297417185
"Forest",-1.21557068499746,4.82832587375298,0.112074253492025,0.643241528723242,6.88428255495387e-07,1000,0.5,172,0.086,0.634685788592052,0.112074253492025
"Saturated First Stage",-0.886808442509931,2.20617368467392,0.187698706745414,0.634151198024016,0.013685920531118,1000,0.5,101,0.0505,0.634685788592052,0.187698706745414
"Forest",-2.60589077119239,5.22385585592225,0.00458178394965375,0.185167242409574,8.76176049318063e-08,1000,0.5,420,0.21,0.208096257424593,0.00458178394965375
"Saturated First Stage",-0.19082279973577,0.670387915644389,0.424351774716136,0.208133567079768,0.251305268042195,1000,0.5,76,0.038,0.208096257424593,0.424351774716136
"Forest",-2.28797046648855,4.23161245804266,0.0110696205352064,0.39387555123227,1.16010967928903e-05,1000,0.5,206,0.103,0.337649541873445,0.0110696205352064
"Saturated First Stage",-1.07617985000618,1.77752873700506,0.141054507224275,0.338445006035714,0.0377406435126774,1000,0.5,214,0.107,0.337649541873445,0.141054507224275
"Forest",-3.60205555951495,3.25170520749669,0.000157855432617426,-0.204473904806375,0.000573574665800726,1000,0.5,422,0.211,-0.172637610005,0.000573574665800726
"Saturated First Stage",-2.34745848816486,1.92296756184909,0.00954906332445432,-0.171104031581422,0.027242061898963,1000,0.5,416,0.208,-0.172637610005,0.027242061898963
"Forest",-3.25406281836366,3.36374213719912,0.000568835597640346,0.0576234332072357,0.000384466754829919,1000,0.5,424,0.212,0.01400026016937,0.000568835597640346
"Saturated First Stage",-2.30274384313515,2.2965391164742,0.0107499463980135,0.0154343797749785,0.0108225376275694,1000,0.5,495,0.2475,0.01400026016937,0.0107499463980135
"Forest",-2.684853357129,2.41592852495358,0.00362808176095315,-0.0209509504190328,0.00784757095957906,1000,0.5,496,0.248,-0.0698148360813444,0.00784757095957906
"Saturated First Stage",-1.73395209721862,1.75882899376599,0.0416189435727444,-0.0738557534663881,0.0393032792827164,1000,0.5,464,0.232,-0.0698148360813444,0.0393032792827164
"Forest",-2.87519001836217,4.82675623972639,0.00201892206163706,0.136224926086167,6.9387403265573e-07,1000,0.5,526,0.263,0.123165996946056,0.00201892206163706
"Saturated First Stage",-1.09976074746773,1.66585318969015,0.135851865162824,0.126217421046483,0.0478713295078437,1000,0.5,527,0.2635,0.123165996946056,0.135851865162824
"Forest",-3.24703038344045,1.80021135269122,0.000583079698739456,-0.316512868213018,0.0359136359582488,1000,0.5,305,0.1525,-0.292623135000035,0.0359136359582488
"Saturated First Stage",-1.37865963016795,0.54527617659221,0.084155577385698,-0.292913310082781,0.292781793256696,1000,0.5,181,0.0905,-0.292623135000035,0.292781793256696
"Forest",-5.40308130494175,2.43326263112031,3.2752874603142e-08,-0.18528053552609,0.00748172148394371,1000,0.5,347,0.1735,-0.0830516369966608,0.00748172148394371
"Saturated First Stage",-1.27010784622941,1.11429239966054,0.102172322972939,-0.0842613746943114,0.132576883248916,1000,0.5,446,0.223,-0.0830516369966608,0.132576883248916
"Forest",-2.8532667824367,3.3699042197997,0.00216361385443273,-0.0217172498554657,0.000375971576517938,1000,0.5,453,0.2265,-0.0676133582786538,0.000375971576517938
"Saturated First Stage",-1.92045130280089,1.8122268077921,0.0275439691050563,-0.0687237781618119,0.0349755792361901,1000,0.5,458,0.229,-0.0676133582786538,0.0349755792361901
"Forest",-1.64745579165829,1.822972312624,0.0497321979085786,0.0232040104123695,0.0341537922175123,1000,0.5,478,0.239,0.0903983726174888,0.0497321979085786
"Saturated First Stage",-0.833601289147833,1.02390925058657,0.202353386468728,0.0900359623646231,0.152939070243003,1000,0.5,404,0.202,0.0903983726174888,0.202353386468728
"Forest",-4.53992969619678,1.45898608797678,2.81364941882122e-06,-0.24718682273063,0.0722844683988993,1000,0.5,364,0.182,-0.278427294532232,0.0722844683988993
"Saturated First Stage",-1.59528056930447,0.811747211033705,0.0554843334523162,-0.27595522648176,0.208468349143739,1000,0.5,280,0.14,-0.278427294532232,0.208468349143739
"Forest",-3.69928399814836,3.53979876521361,0.000108104280137073,-0.0706982630459684,0.000200216119844457,1000,0.5,437,0.2185,-0.0710890994184483,0.000200216119844457
"Saturated First Stage",-2.53355500427382,2.33033635332869,0.00572226498477685,-0.0780867363435878,0.00989419040508609,1000,0.5,453,0.2265,-0.0710890994184483,0.00989419040508609
"Forest",-2.7436488803888,4.45889494298716,0.00303802445013167,0.182154287951438,4.119164271184e-06,1000,0.5,392,0.196,0.0985757109224022,0.00303802445013167
"Saturated First Stage",-1.72934281412075,1.87268465159006,0.0420297371096424,0.0988409166071137,0.030555972022764,1000,0.5,444,0.222,0.0985757109224022,0.0420297371096424
"Forest",-5.5033470050584,2.55519329071434,1.86323962605521e-08,-0.0745606851048371,0.00530644228087488,1000,0.5,431,0.2155,-0.13703586896413,0.00530644228087488
"Saturated First Stage",-1.84318330454519,1.54184360813413,0.0328005159501814,-0.13593910722404,0.0615558010898424,1000,0.5,403,0.2015,-0.13703586896413,0.0615558010898424
